image_id,vehicle_type,x1,y1,x2,y2,cropped_image_path
1897,car,277,111,339,161,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001897_0.jpg
257,motorcycle,188,340,233,418,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000257_0.jpg
3507,car,566,33,612,51,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003507_0.jpg
3395,car,26,94,43,107,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003395_0.jpg
1438,car,526,99,563,128,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001438_0.jpg
341,pickup_truck,110,221,306,372,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000341_0.jpg
1229,pedestrian,509,59,519,82,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001229_0.jpg
3273,car,351,256,642,479,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003273_0.jpg
931,single_unit_truck,128,16,163,32,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000931_0.jpg
2663,car,140,35,162,50,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002663_0.jpg
1326,car,386,152,605,240,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001326_0.jpg
1395,pickup_truck,408,107,443,129,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001395_0.jpg
1029,pickup_truck,232,161,318,203,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001029_0.jpg
1502,bicycle,343,21,373,75,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001502_0.jpg
2982,car,600,103,649,125,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002982_0.jpg
975,work_van,69,140,219,227,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000975_0.jpg
1606,car,206,34,240,44,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001606_0.jpg
3661,car,195,75,247,101,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003661_0.jpg
2084,motorized_vehicle,3,253,55,346,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002084_0.jpg
943,pickup_truck,82,171,166,257,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000943_0.jpg
3718,car,80,251,291,414,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003718_0.jpg
3689,car,156,26,182,36,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003689_0.jpg
2363,car,206,79,265,115,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002363_0.jpg
1089,car,2,269,213,397,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001089_0.jpg
3763,bus,174,98,318,277,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003763_0.jpg
1807,car,557,14,623,51,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001807_0.jpg
3845,car,604,82,639,109,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003845_0.jpg
3475,non-motorized_vehicle,481,93,717,324,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003475_0.jpg
3575,car,627,181,680,227,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003575_0.jpg
2951,car,549,70,576,89,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002951_0.jpg
3221,car,630,182,677,221,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003221_0.jpg
3368,pickup_truck,563,167,627,196,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003368_0.jpg
2973,car,160,15,183,24,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002973_0.jpg
319,pickup_truck,187,226,497,361,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000319_0.jpg
715,car,94,53,116,63,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000715_0.jpg
3330,car,197,24,223,34,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003330_0.jpg
1532,car,601,86,665,115,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001532_0.jpg
2107,motorcycle,247,34,270,57,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002107_0.jpg
2458,car,123,152,281,241,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002458_0.jpg
2052,motorcycle,263,208,280,245,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002052_0.jpg
279,car,205,163,283,221,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000279_0.jpg
2688,pickup_truck,15,47,72,80,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002688_0.jpg
2852,car,545,164,592,179,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002852_1.jpg
119,car,119,39,214,92,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000119_0.jpg
3353,work_van,64,132,208,227,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003353_0.jpg
1139,car,447,107,515,164,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001139_1.jpg
425,car,151,29,183,37,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000425_0.jpg
2217,pickup_truck,243,294,464,416,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002217_0.jpg
722,car,155,26,182,37,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000722_1.jpg
3035,articulated_truck,99,37,665,169,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003035_0.jpg
3272,car,406,59,443,85,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003272_0.jpg
3964,pickup_truck,136,41,199,65,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003964_0.jpg
2822,car,610,105,709,170,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002822_0.jpg
2736,motorized_vehicle,53,28,74,40,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002736_0.jpg
40,car,609,133,639,158,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000040_0.jpg
3052,bus,428,99,715,302,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003052_0.jpg
1299,car,385,193,464,214,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001299_1.jpg
1777,car,319,3,342,12,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001777_0.jpg
3312,car,463,111,533,164,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003312_0.jpg
930,pickup_truck,123,121,323,204,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000930_0.jpg
530,motorized_vehicle,284,36,340,65,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000530_0.jpg
2096,car,378,74,403,93,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002096_1.jpg
2119,pickup_truck,561,161,627,189,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002119_0.jpg
1003,single_unit_truck,297,49,431,126,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001003_0.jpg
3848,motorcycle,1,221,71,303,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003848_0.jpg
564,pickup_truck,214,35,255,51,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000564_0.jpg
976,car,448,207,519,250,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000976_0.jpg
3833,car,43,307,194,430,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003833_0.jpg
962,car,548,145,655,206,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000962_0.jpg
1550,car,129,22,152,32,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001550_0.jpg
3217,car,631,177,687,227,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003217_0.jpg
593,motorized_vehicle,388,46,415,61,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000593_0.jpg
2750,car,682,185,712,222,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002750_0.jpg
1022,single_unit_truck,605,49,630,60,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001022_0.jpg
734,car,476,261,707,392,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000734_0.jpg
598,car,384,216,476,281,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000598_0.jpg
3348,car,232,125,340,204,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003348_0.jpg
3739,pickup_truck,0,188,57,219,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003739_0.jpg
3551,car,539,96,629,142,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003551_0.jpg
479,car,399,144,451,167,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000479_1.jpg
3978,car,12,32,35,46,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003978_0.jpg
111,car,338,216,489,351,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000111_0.jpg
376,car,349,83,484,132,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000376_0.jpg
134,car,0,187,47,218,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000134_0.jpg
1597,car,630,176,680,222,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001597_0.jpg
3010,car,422,83,464,112,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003010_0.jpg
12,car,80,110,213,176,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000012_0.jpg
1476,motorized_vehicle,426,88,453,105,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001476_0.jpg
3249,car,662,149,714,195,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003249_0.jpg
1462,car,348,121,402,152,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001462_0.jpg
2874,car,214,119,305,167,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002874_0.jpg
3731,pedestrian,494,99,505,126,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003731_0.jpg
318,car,466,159,504,187,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000318_0.jpg
1738,car,78,145,276,228,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001738_0.jpg
2305,motorized_vehicle,0,53,15,64,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002305_0.jpg
1709,car,80,129,221,207,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001709_0.jpg
2398,car,385,92,422,117,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002398_0.jpg
1501,car,65,120,144,187,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001501_0.jpg
1573,motorized_vehicle,646,85,682,98,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001573_0.jpg
3321,articulated_truck,7,100,164,251,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003321_0.jpg
3775,car,611,136,640,160,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003775_0.jpg
2811,car,228,143,245,155,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002811_1.jpg
237,car,200,147,231,165,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000237_0.jpg
1625,articulated_truck,404,173,717,345,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001625_0.jpg
3597,pickup_truck,343,73,598,191,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003597_0.jpg
2797,car,235,91,296,116,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002797_0.jpg
2831,car,199,29,310,72,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002831_0.jpg
3525,articulated_truck,82,0,525,175,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003525_0.jpg
792,car,570,155,715,250,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000792_0.jpg
2022,pedestrian,199,194,209,214,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002022_1.jpg
369,car,534,155,558,176,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000369_0.jpg
1566,car,269,222,423,307,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001566_0.jpg
2740,car,8,204,115,295,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002740_0.jpg
676,bus,1,176,519,474,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000676_0.jpg
767,articulated_truck,193,16,324,48,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000767_0.jpg
1362,pickup_truck,110,120,304,210,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001362_0.jpg
3445,pedestrian,503,114,523,155,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003445_0.jpg
2268,car,284,63,310,77,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002268_0.jpg
3513,car,378,199,466,241,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003513_0.jpg
3571,car,85,43,168,90,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003571_0.jpg
2190,car,54,98,161,145,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002190_0.jpg
3693,car,1,217,149,298,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003693_0.jpg
2166,articulated_truck,5,17,132,58,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002166_0.jpg
1494,bus,3,103,611,320,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001494_0.jpg
479,car,676,177,718,223,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000479_2.jpg
155,car,392,34,415,52,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000155_0.jpg
2789,car,224,90,269,128,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002789_0.jpg
1997,work_van,431,47,463,76,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001997_0.jpg
231,car,106,92,210,142,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000231_0.jpg
379,car,679,123,699,136,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000379_0.jpg
588,car,608,172,649,214,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000588_0.jpg
220,car,1,317,138,451,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000220_0.jpg
3633,car,133,64,174,85,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003633_0.jpg
3315,car,24,87,55,105,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003315_0.jpg
3608,work_van,310,101,371,144,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003608_0.jpg
3198,car,219,131,316,201,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003198_0.jpg
1056,car,614,105,712,149,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001056_0.jpg
1043,car,598,234,638,258,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001043_0.jpg
1946,car,243,62,264,91,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001946_0.jpg
3138,car,317,153,451,222,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003138_0.jpg
3106,car,271,99,300,119,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003106_0.jpg
3473,car,135,89,228,133,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003473_0.jpg
2676,car,673,147,707,182,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002676_0.jpg
36,car,3,92,106,150,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000036_0.jpg
558,articulated_truck,468,16,561,43,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000558_0.jpg
754,car,331,238,477,420,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000754_0.jpg
2150,car,34,134,135,199,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002150_0.jpg
2430,pickup_truck,221,175,501,278,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002430_0.jpg
507,car,122,126,188,164,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000507_0.jpg
69,car,335,100,393,132,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000069_0.jpg
3742,car,549,149,715,270,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003742_0.jpg
3764,pickup_truck,126,45,246,89,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003764_0.jpg
403,car,621,109,711,180,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000403_0.jpg
105,car,143,323,329,473,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000105_0.jpg
3648,pickup_truck,611,153,658,182,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003648_0.jpg
985,car,111,61,183,94,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000985_0.jpg
245,motorized_vehicle,0,127,30,147,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000245_0.jpg
76,car,193,2,241,40,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000076_0.jpg
1956,car,403,37,527,91,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001956_0.jpg
331,pickup_truck,32,46,137,90,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000331_0.jpg
68,car,654,93,667,109,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000068_0.jpg
3042,car,242,226,318,281,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003042_0.jpg
3596,car,0,107,19,144,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003596_0.jpg
2867,car,535,55,557,70,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002867_0.jpg
2686,car,663,68,715,117,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002686_0.jpg
762,car,460,44,494,61,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000762_0.jpg
2007,pickup_truck,544,137,578,151,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002007_0.jpg
1672,car,173,244,325,340,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001672_0.jpg
3072,car,431,4,495,28,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003072_0.jpg
2222,car,58,17,97,34,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002222_0.jpg
266,car,546,201,573,223,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000266_0.jpg
380,motorized_vehicle,693,156,714,227,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000380_0.jpg
494,car,561,66,580,78,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000494_0.jpg
763,car,163,185,337,270,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000763_0.jpg
1774,pickup_truck,109,56,203,98,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001774_0.jpg
369,car,664,179,712,221,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000369_1.jpg
547,car,296,164,416,240,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000547_0.jpg
2665,car,613,155,692,220,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002665_0.jpg
1948,car,109,138,135,157,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001948_0.jpg
3541,motorized_vehicle,0,227,115,338,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003541_0.jpg
634,pickup_truck,499,103,535,123,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000634_0.jpg
2900,car,221,89,277,114,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002900_0.jpg
2597,pickup_truck,213,35,256,51,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002597_0.jpg
2344,car,665,57,694,70,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002344_0.jpg
1136,car,234,76,270,89,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001136_0.jpg
808,car,216,272,395,377,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000808_0.jpg
2473,car,20,67,80,111,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002473_0.jpg
